"COC","CESE.ID","Field.ID","Site","Sample.Type","Collected","Received","Prep.Date","Analysis.Date","Units","Compound","Conc","RL"
210303,"210303-014","POWD1.2","Powder Mill Brook","Groundwater","8/13/21","7/28/21","8/23/21","8/30/21","ng/mL","PFHxA","ND","0.0026"
210303,"210303-014","POWD1.2","Powder Mill Brook","Groundwater","8/13/21","7/28/21","8/23/21","8/30/21","ng/mL","PFHpA","ND","0.0018"
210303,"210303-014","POWD1.2","Powder Mill Brook","Groundwater","8/13/21","7/28/21","8/23/21","8/30/21","ng/mL","PFHxS","ND","0.0032"
210303,"210303-014","POWD1.2","Powder Mill Brook","Groundwater","8/13/21","7/28/21","8/23/21","8/30/21","ng/mL","PFOA","ND","0.0018"
210303,"210303-014","POWD1.2","Powder Mill Brook","Groundwater","8/13/21","7/28/21","8/23/21","8/30/21","ng/mL","PFNA","ND","0.0036"
210303,"210303-014","POWD1.2","Powder Mill Brook","Groundwater","8/13/21","7/28/21","8/23/21","8/30/21","ng/mL","PFOS","0.004","0.0023"
210303,"210303-014","POWD1.2","Powder Mill Brook","Groundwater","8/13/21","7/28/21","8/23/21","8/30/21","ng/mL","PFDA","ND","0.0046"
210303,"210303-014","POWD1.2","Powder Mill Brook","Groundwater","8/13/21","7/28/21","8/23/21","8/30/21","ng/mL","NMeFOSAA","ND","0.0024"
210303,"210303-014","POWD1.2","Powder Mill Brook","Groundwater","8/13/21","7/28/21","8/23/21","8/30/21","ng/mL","NEtFOSAA","ND","0.0028"
210303,"210303-014","POWD1.2","Powder Mill Brook","Groundwater","8/13/21","7/28/21","8/23/21","8/30/21","ng/mL","PFUnA","ND","0.003"
210303,"210303-014","POWD1.2","Powder Mill Brook","Groundwater","8/13/21","7/28/21","8/23/21","8/30/21","ng/mL","PFDoA","ND","0.0022"
210303,"210303-014","POWD1.2","Powder Mill Brook","Groundwater","8/13/21","7/28/21","8/23/21","8/30/21","ng/mL","PFTrDA","ND","0.0046"
210303,"210303-014","POWD1.2","Powder Mill Brook","Groundwater","8/13/21","7/28/21","8/23/21","8/30/21","ng/mL","PFTA","ND","0.0016"
210391,"210391-005","POWD1.3","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFBS","ND","0.0021"
210391,"210391-005","POWD1.3","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFHxA","ND","0.0026"
210391,"210391-005","POWD1.3","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFHpA","ND","0.0018"
210391,"210391-005","POWD1.3","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFHxS","ND","0.0032"
210391,"210391-005","POWD1.3","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFOA","ND","0.0018"
210391,"210391-005","POWD1.3","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFNA","ND","0.0036"
210391,"210391-005","POWD1.3","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFOS","ND","0.0023"
210391,"210391-005","POWD1.3","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFDA","ND","0.0046"
210391,"210391-005","POWD1.3","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","NMeFOSAA","ND","0.0024"
210391,"210391-005","POWD1.3","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","NEtFOSAA","ND","0.0028"
210391,"210391-005","POWD1.3","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFUnA","ND","0.003"
210391,"210391-005","POWD1.3","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFDoA","ND","0.0022"
210391,"210391-005","POWD1.3","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFTrDA","ND","0.0046"
210391,"210391-005","POWD1.3","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFTA","ND","0.0016"
210391,"210391-006","POWD1.4","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFBS","ND","0.0021"
210391,"210391-006","POWD1.4","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFHxA","ND","0.0026"
210391,"210391-006","POWD1.4","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFHpA","ND","0.0018"
210391,"210391-006","POWD1.4","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFHxS","ND","0.0032"
210391,"210391-006","POWD1.4","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFOA","ND","0.0018"
210391,"210391-006","POWD1.4","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFNA","ND","0.0036"
210391,"210391-006","POWD1.4","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFOS","ND","0.0023"
210391,"210391-006","POWD1.4","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFDA","ND","0.0046"
210391,"210391-006","POWD1.4","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","NMeFOSAA","ND","0.0024"
210391,"210391-006","POWD1.4","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","NEtFOSAA","ND","0.0028"
210391,"210391-006","POWD1.4","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFUnA","ND","0.003"
210391,"210391-006","POWD1.4","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFDoA","ND","0.0022"
210391,"210391-006","POWD1.4","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFTrDA","ND","0.0046"
210391,"210391-006","POWD1.4","Powder Mill Brook","Groundwater","9/19/21","9/23/21","10/12/21","10/12/21","ng/mL","PFTA","ND","0.0016"
210289,"210289-002","QUAR1.1","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFBS","ND","0.0021"
210289,"210289-002","QUAR1.1","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHxA","ND","0.0026"
210289,"210289-002","QUAR1.1","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHpA","ND","0.0018"
210289,"210289-002","QUAR1.1","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHxS","ND","0.0032"
210289,"210289-002","QUAR1.1","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFOA","ND","0.0018"
210289,"210289-002","QUAR1.1","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFNA","ND","0.0036"
210289,"210289-002","QUAR1.1","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFOS","ND","0.0023"
210289,"210289-002","QUAR1.1","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFDA","ND","0.0046"
210289,"210289-002","QUAR1.1","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","NMeFOSAA","ND","0.0024"
210289,"210289-002","QUAR1.1","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","NEtFOSAA","ND","0.0028"
210289,"210289-002","QUAR1.1","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFUnA","ND","0.003"
210289,"210289-002","QUAR1.1","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFDoA","ND","0.0022"
210289,"210289-002","QUAR1.1","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFTrDA","ND","0.0046"
210289,"210289-002","QUAR1.1","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFTA","ND","0.0016"
210289,"210289-004","QUAR1.2","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFBS","ND","0.0021"
210289,"210289-004","QUAR1.2","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHxA","ND","0.0026"
210289,"210289-004","QUAR1.2","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHpA","ND","0.0018"
210289,"210289-004","QUAR1.2","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHxS","ND","0.0032"
210289,"210289-004","QUAR1.2","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFOA","ND","0.0018"
210289,"210289-004","QUAR1.2","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFNA","ND","0.0036"
210289,"210289-004","QUAR1.2","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFOS","ND","0.0023"
210289,"210289-004","QUAR1.2","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFDA","ND","0.0046"
210289,"210289-004","QUAR1.2","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","NMeFOSAA","ND","0.0024"
210289,"210289-004","QUAR1.2","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","NEtFOSAA","ND","0.0028"
210289,"210289-004","QUAR1.2","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFUnA","ND","0.003"
210289,"210289-004","QUAR1.2","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFDoA","ND","0.0022"
210289,"210289-004","QUAR1.2","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFTrDA","ND","0.0046"
210289,"210289-004","QUAR1.2","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFTA","ND","0.0016"
210289,"210289-005","QUAR1.3","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFBS","ND","0.0021"
210289,"210289-005","QUAR1.3","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHxA","ND","0.0026"
210289,"210289-005","QUAR1.3","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHpA","ND","0.0018"
210289,"210289-005","QUAR1.3","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHxS","ND","0.0032"
210289,"210289-005","QUAR1.3","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFOA","ND","0.0018"
210289,"210289-005","QUAR1.3","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFNA","ND","0.0036"
210289,"210289-005","QUAR1.3","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFOS","ND","0.0023"
210289,"210289-005","QUAR1.3","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFDA","ND","0.0046"
210289,"210289-005","QUAR1.3","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","NMeFOSAA","ND","0.0024"
210289,"210289-005","QUAR1.3","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","NEtFOSAA","ND","0.0028"
210289,"210289-005","QUAR1.3","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFUnA","ND","0.003"
210289,"210289-005","QUAR1.3","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFDoA","ND","0.0022"
210289,"210289-005","QUAR1.3","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFTrDA","ND","0.0046"
210289,"210289-005","QUAR1.3","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFTA","ND","0.0016"
210289,"210289-006","QUAR1.4","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFBS","ND","0.0021"
210289,"210289-006","QUAR1.4","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHxA","ND","0.0026"
210289,"210289-006","QUAR1.4","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHpA","ND","0.0018"
210289,"210289-006","QUAR1.4","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHxS","ND","0.0032"
210289,"210289-006","QUAR1.4","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFOA","ND","0.0018"
210289,"210289-006","QUAR1.4","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFNA","ND","0.0036"
210289,"210289-006","QUAR1.4","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFOS","ND","0.0023"
210289,"210289-006","QUAR1.4","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFDA","ND","0.0046"
210289,"210289-006","QUAR1.4","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","NMeFOSAA","ND","0.0024"
210289,"210289-006","QUAR1.4","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","NEtFOSAA","ND","0.0028"
210289,"210289-006","QUAR1.4","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFUnA","ND","0.003"
210289,"210289-006","QUAR1.4","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFDoA","ND","0.0022"
210289,"210289-006","QUAR1.4","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFTrDA","ND","0.0046"
210289,"210289-006","QUAR1.4","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFTA","ND","0.0016"
210289,"210289-008","QUAR1.5","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFBS","ND","0.0021"
210289,"210289-008","QUAR1.5","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHxA","ND","0.0026"
210289,"210289-008","QUAR1.5","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHpA","ND","0.0018"
210289,"210289-008","QUAR1.5","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHxS","ND","0.0032"
210289,"210289-008","QUAR1.5","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFOA","ND","0.0018"
210289,"210289-008","QUAR1.5","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFNA","ND","0.0036"
210289,"210289-008","QUAR1.5","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFOS","ND","0.0023"
210289,"210289-008","QUAR1.5","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFDA","ND","0.0046"
210289,"210289-008","QUAR1.5","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","NMeFOSAA","ND","0.0024"
210289,"210289-008","QUAR1.5","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","NEtFOSAA","ND","0.0028"
210289,"210289-008","QUAR1.5","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFUnA","ND","0.003"
210289,"210289-008","QUAR1.5","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFDoA","ND","0.0022"
210289,"210289-008","QUAR1.5","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFTrDA","ND","0.0046"
210289,"210289-008","QUAR1.5","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFTA","ND","0.0016"
210289,"210289-009","QUAR1.6","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFBS","ND","0.0021"
210289,"210289-009","QUAR1.6","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHxA","ND","0.0026"
210289,"210289-009","QUAR1.6","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHpA","ND","0.0018"
210289,"210289-009","QUAR1.6","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHxS","ND","0.0032"
210289,"210289-009","QUAR1.6","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFOA","ND","0.0018"
210289,"210289-009","QUAR1.6","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFNA","ND","0.0036"
210289,"210289-009","QUAR1.6","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFOS","ND","0.0023"
210289,"210289-009","QUAR1.6","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFDA","ND","0.0046"
210289,"210289-009","QUAR1.6","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","NMeFOSAA","ND","0.0024"
210289,"210289-009","QUAR1.6","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","NEtFOSAA","ND","0.0028"
210289,"210289-009","QUAR1.6","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFUnA","ND","0.003"
210289,"210289-009","QUAR1.6","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFDoA","ND","0.0022"
210289,"210289-009","QUAR1.6","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFTrDA","ND","0.0046"
210289,"210289-009","QUAR1.6","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFTA","ND","0.0016"
210289,"210289-010","QUAR1.7","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFBS","ND","0.0021"
210289,"210289-010","QUAR1.7","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHxA","ND","0.0026"
210289,"210289-010","QUAR1.7","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHpA","ND","0.0018"
210289,"210289-010","QUAR1.7","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFHxS","ND","0.0032"
210289,"210289-010","QUAR1.7","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFOA","ND","0.0018"
210289,"210289-010","QUAR1.7","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFNA","ND","0.0036"
210289,"210289-010","QUAR1.7","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFOS","ND","0.0023"
210289,"210289-010","QUAR1.7","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFDA","ND","0.0046"
210289,"210289-010","QUAR1.7","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","NMeFOSAA","ND","0.0024"
210289,"210289-010","QUAR1.7","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","NEtFOSAA","ND","0.0028"
210289,"210289-010","QUAR1.7","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFUnA","ND","0.003"
210289,"210289-010","QUAR1.7","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFDoA","ND","0.0022"
210289,"210289-010","QUAR1.7","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFTrDA","ND","0.0046"
210289,"210289-010","QUAR1.7","Quarry Brook","Groundwater","7/27/21","8/9/21","8/11/21","8/30/21","ng/mL","PFTA","ND","0.0016"
200155,"200155-006","RAIN26","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFBS","ND","0.0021"
200155,"200155-006","RAIN26","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxA","ND","0.0026"
200155,"200155-006","RAIN26","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHpA","ND","0.0018"
200155,"200155-006","RAIN26","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxS","ND","0.0032"
200155,"200155-006","RAIN26","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOA","ND","0.0018"
200155,"200155-006","RAIN26","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFNA","ND","0.0036"
200155,"200155-006","RAIN26","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOS","ND","0.0023"
200155,"200155-006","RAIN26","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDA","ND","0.0046"
200155,"200155-006","RAIN26","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NMeFOSAA","ND","0.0024"
200155,"200155-006","RAIN26","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NEtFOSAA","ND","0.0028"
200155,"200155-006","RAIN26","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFUnA","ND","0.003"
200155,"200155-006","RAIN26","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDoA","ND","0.0022"
200155,"200155-006","RAIN26","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTrDA","ND","0.0046"
200155,"200155-006","RAIN26","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTA","ND","0.0016"
200155,"200155-007","RAIN28","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFBS","ND","0.0021"
200155,"200155-007","RAIN28","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxA","ND","0.0026"
200155,"200155-007","RAIN28","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHpA","ND","0.0018"
200155,"200155-007","RAIN28","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxS","ND","0.0032"
200155,"200155-007","RAIN28","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOA","0.051","0.0018"
200155,"200155-007","RAIN28","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFNA","ND","0.0036"
200155,"200155-007","RAIN28","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOS","ND","0.0023"
200155,"200155-007","RAIN28","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDA","ND","0.0046"
200155,"200155-007","RAIN28","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NMeFOSAA","ND","0.0024"
200155,"200155-007","RAIN28","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NEtFOSAA","ND","0.0028"
200155,"200155-007","RAIN28","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFUnA","ND","0.003"
200155,"200155-007","RAIN28","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDoA","ND","0.0022"
200155,"200155-007","RAIN28","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTrDA","ND","0.0046"
200155,"200155-007","RAIN28","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTA","ND","0.0016"
200155,"200155-008","RAIN30","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFBS","ND","0.0021"
200155,"200155-008","RAIN30","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxA","ND","0.0026"
200155,"200155-008","RAIN30","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHpA","ND","0.0018"
200155,"200155-008","RAIN30","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxS","ND","0.0032"
200155,"200155-008","RAIN30","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOA","ND","0.0018"
200155,"200155-008","RAIN30","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFNA","ND","0.0036"
200155,"200155-008","RAIN30","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOS","ND","0.0023"
200155,"200155-008","RAIN30","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDA","ND","0.0046"
200155,"200155-008","RAIN30","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NMeFOSAA","ND","0.0024"
200155,"200155-008","RAIN30","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","NEtFOSAA","ND","0.0028"
200155,"200155-008","RAIN30","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFUnA","ND","0.003"
200155,"200155-008","RAIN30","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFDoA","ND","0.0022"
200155,"200155-008","RAIN30","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTrDA","ND","0.0046"
200155,"200155-008","RAIN30","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFTA","ND","0.0016"
200155,"200155-009","RAIN31","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFBS","ND","0.0021"
200155,"200155-009","RAIN31","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxA","ND","0.0026"
200155,"200155-009","RAIN31","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHpA","ND","0.0018"
200155,"200155-009","RAIN31","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFHxS","ND","0.0032"
200155,"200155-009","RAIN31","River Island","Groundwater","7/24/20","7/27/20","8/6/20","8/6/20","ng/mL","PFOA","ND","0.0018"
