Sample_ID,Site,PFAS_type,Conc_ppb,Sample_type,Size_class
RB_BF1_6-02,Russell Brook,PFPeA,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,PFBS,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,PFHxA,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,4:2FTS,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,PFPeS,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,GenX,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,ADONA,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,PFHpA,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,PFHxS,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,PFOA,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,PFHpS,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,6:2FTS,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,9Cl-PF3ONS,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,PFNA,11.19,Biofilm,NA
RB_BF1_6-02,Russell Brook,PFOS,3.56,Biofilm,NA
RB_BF1_6-02,Russell Brook,PFNS,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,8:2FTS,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,PFDA,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,NMeFOSAA,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,PFOSA,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,PFDS,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,NEtFOSAA,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,11CL-PF3OUdS,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,PFUnA,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,PFDoA,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,PFTrDA,0,Biofilm,NA
RB_BF1_6-02,Russell Brook,PFTA,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFBA,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFPeA,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFBS,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFHxA,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,4:2FTS,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFPeS,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,GenX,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,ADONA,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFHpA,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFHxS,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFOA,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFHpS,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,6:2FTS,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,9Cl-PF3ONS,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFNA,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFOS,12.24,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFNS,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,8:2FTS,5.52,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFDA,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,NMeFOSAA,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFOSA,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFDS,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,NEtFOSAA,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,11CL-PF3OUdS,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFUnA,6.38,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFDoA,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFTrDA,0,Biofilm,NA
RB_BF2_6-02,Russell Brook,PFTA,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFBA,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFPeA,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFBS,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFHxA,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,4:2FTS,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFPeS,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,GenX,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,ADONA,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFHpA,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFHxS,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFOA,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFHpS,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,6:2FTS,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,9Cl-PF3ONS,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFNA,12.41,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFOS,13.52,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFNS,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,8:2FTS,11.48,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFDA,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,NMeFOSAA,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFOSA,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFDS,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,NEtFOSAA,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,11CL-PF3OUdS,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFUnA,6.11,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFDoA,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFTrDA,0,Biofilm,NA
RB_BF3_6-02,Russell Brook,PFTA,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFBA,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFPeA,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFBS,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFHxA,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,4:2FTS,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFPeS,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,GenX,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,ADONA,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFHpA,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFHxS,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFOA,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFHpS,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,6:2FTS,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,9Cl-PF3ONS,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFNA,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFOS,1.28,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFNS,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,8:2FTS,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFDA,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,NMeFOSAA,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFOSA,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFDS,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,NEtFOSAA,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,11CL-PF3OUdS,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFUnA,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFDoA,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFTrDA,0,Biofilm,NA
HB_BF1_6-03,Hop Brook,PFTA,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFBA,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFPeA,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFBS,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFHxA,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,4:2FTS,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFPeS,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,GenX,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,ADONA,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFHpA,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFHxS,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFOA,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFHpS,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,6:2FTS,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,9Cl-PF3ONS,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFNA,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFOS,0.67,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFNS,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,8:2FTS,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFDA,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,NMeFOSAA,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFOSA,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFDS,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,NEtFOSAA,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,11CL-PF3OUdS,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFUnA,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFDoA,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFTrDA,0,Biofilm,NA
HB_BF2_6-03,Hop Brook,PFTA,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFBA,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFPeA,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFBS,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFHxA,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,4:2FTS,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFPeS,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,GenX,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,ADONA,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFHpA,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFHxS,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFOA,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFHpS,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,6:2FTS,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,9Cl-PF3ONS,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFNA,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFOS,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFNS,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,8:2FTS,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFDA,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,NMeFOSAA,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFOSA,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFDS,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,NEtFOSAA,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,11CL-PF3OUdS,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFUnA,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFDoA,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFTrDA,0,Biofilm,NA
HB_BF3_6-03,Hop Brook,PFTA,0,Biofilm,NA
RB_BF1_end,Russell Brook,PFBA,0,Biofilm,NA
RB_BF1_end,Russell Brook,PFPeA,0,Biofilm,NA
RB_BF1_end,Russell Brook,PFBS,0,Biofilm,NA
RB_BF1_end,Russell Brook,PFHxA,0,Biofilm,NA
RB_BF1_end,Russell Brook,4:2FTS,0,Biofilm,NA
RB_BF1_end,Russell Brook,PFPeS,0,Biofilm,NA
RB_BF1_end,Russell Brook,GenX,0,Biofilm,NA
RB_BF1_end,Russell Brook,ADONA,0,Biofilm,NA
RB_BF1_end,Russell Brook,PFHpA,0,Biofilm,NA
RB_BF1_end,Russell Brook,PFHxS,0,Biofilm,NA
RB_BF1_end,Russell Brook,PFOA,0,Biofilm,NA
RB_BF1_end,Russell Brook,PFHpS,0,Biofilm,NA
RB_BF1_end,Russell Brook,6:2FTS,0,Biofilm,NA
RB_BF1_end,Russell Brook,9Cl-PF3ONS,0,Biofilm,NA
RB_BF1_end,Russell Brook,PFNA,0,Biofilm,NA
RB_BF1_end,Russell Brook,PFOS,10.86,Biofilm,NA
RB_BF1_end,Russell Brook,PFNS,0,Biofilm,NA
RB_BF1_end,Russell Brook,8:2FTS,0,Biofilm,NA
RB_BF1_end,Russell Brook,PFDA,0,Biofilm,NA
RB_BF1_end,Russell Brook,NMeFOSAA,0,Biofilm,NA
RB_BF1_end,Russell Brook,PFOSA,0,Biofilm,NA
RB_BF1_end,Russell Brook,PFDS,0,Biofilm,NA
RB_BF1_end,Russell Brook,NEtFOSAA,0,Biofilm,NA
RB_BF1_end,Russell Brook,11CL-PF3OUdS,0,Biofilm,NA
RB_BF1_end,Russell Brook,PFUnA,5.43,Biofilm,NA
RB_BF1_end,Russell Brook,PFDoA,0,Biofilm,NA
RB_BF1_end,Russell Brook,PFTrDA,0,Biofilm,NA
RB_BF1_end,Russell Brook,PFTA,0,Biofilm,NA
RB_BF2_end,Russell Brook,PFBA,0,Biofilm,NA
RB_BF2_end,Russell Brook,PFPeA,0,Biofilm,NA
RB_BF2_end,Russell Brook,PFBS,0,Biofilm,NA
RB_BF2_end,Russell Brook,PFHxA,0,Biofilm,NA
RB_BF2_end,Russell Brook,4:2FTS,0,Biofilm,NA
RB_BF2_end,Russell Brook,PFPeS,0,Biofilm,NA
RB_BF2_end,Russell Brook,GenX,0,Biofilm,NA
RB_BF2_end,Russell Brook,ADONA,0,Biofilm,NA
RB_BF2_end,Russell Brook,PFHpA,0,Biofilm,NA
RB_BF2_end,Russell Brook,PFHxS,0,Biofilm,NA
RB_BF2_end,Russell Brook,PFOA,0,Biofilm,NA
RB_BF2_end,Russell Brook,PFHpS,0,Biofilm,NA
RB_BF2_end,Russell Brook,6:2FTS,0,Biofilm,NA
RB_BF2_end,Russell Brook,9Cl-PF3ONS,0,Biofilm,NA
RB_BF2_end,Russell Brook,PFNA,11.86,Biofilm,NA
RB_BF2_end,Russell Brook,PFOS,13.99,Biofilm,NA
RB_BF2_end,Russell Brook,PFNS,0,Biofilm,NA
RB_BF2_end,Russell Brook,8:2FTS,0,Biofilm,NA
RB_BF2_end,Russell Brook,PFDA,0,Biofilm,NA
RB_BF2_end,Russell Brook,NMeFOSAA,0,Biofilm,NA
RB_BF2_end,Russell Brook,PFOSA,0,Biofilm,NA
RB_BF2_end,Russell Brook,PFDS,0,Biofilm,NA
RB_BF2_end,Russell Brook,NEtFOSAA,0,Biofilm,NA
RB_BF2_end,Russell Brook,11CL-PF3OUdS,0,Biofilm,NA
RB_BF2_end,Russell Brook,PFUnA,6.84,Biofilm,NA
RB_BF2_end,Russell Brook,PFDoA,0,Biofilm,NA
RB_BF2_end,Russell Brook,PFTrDA,0,Biofilm,NA
RB_BF2_end,Russell Brook,PFTA,0,Biofilm,NA
RB_BF3_end,Russell Brook,PFBA,0,Biofilm,NA
RB_BF3_end,Russell Brook,PFPeA,0,Biofilm,NA
RB_BF3_end,Russell Brook,PFBS,0,Biofilm,NA
RB_BF3_end,Russell Brook,PFHxA,0,Biofilm,NA
RB_BF3_end,Russell Brook,4:2FTS,0,Biofilm,NA
RB_BF3_end,Russell Brook,PFPeS,0,Biofilm,NA
RB_BF3_end,Russell Brook,GenX,0,Biofilm,NA
RB_BF3_end,Russell Brook,ADONA,0,Biofilm,NA
RB_BF3_end,Russell Brook,PFHpA,0,Biofilm,NA
RB_BF3_end,Russell Brook,PFHxS,0,Biofilm,NA
RB_BF3_end,Russell Brook,PFOA,0,Biofilm,NA
RB_BF3_end,Russell Brook,PFHpS,0,Biofilm,NA
RB_BF3_end,Russell Brook,6:2FTS,0,Biofilm,NA
RB_BF3_end,Russell Brook,9Cl-PF3ONS,0,Biofilm,NA
RB_BF3_end,Russell Brook,PFNA,12.91,Biofilm,NA
RB_BF3_end,Russell Brook,PFOS,17.11,Biofilm,NA
RB_BF3_end,Russell Brook,PFNS,0,Biofilm,NA
RB_BF3_end,Russell Brook,8:2FTS,9.31,Biofilm,NA
RB_BF3_end,Russell Brook,PFDA,0,Biofilm,NA
RB_BF3_end,Russell Brook,NMeFOSAA,0,Biofilm,NA
RB_BF3_end,Russell Brook,PFOSA,0,Biofilm,NA
RB_BF3_end,Russell Brook,PFDS,0,Biofilm,NA
RB_BF3_end,Russell Brook,NEtFOSAA,0,Biofilm,NA
RB_BF3_end,Russell Brook,11CL-PF3OUdS,0,Biofilm,NA
RB_BF3_end,Russell Brook,PFUnA,11.56,Biofilm,NA
RB_BF3_end,Russell Brook,PFDoA,0,Biofilm,NA
RB_BF3_end,Russell Brook,PFTrDA,0,Biofilm,NA
RB_BF3_end,Russell Brook,PFTA,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFBA,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFPeA,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFBS,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFHxA,0,Biofilm,NA
HB_BF1_end,Hop Brook,4:2FTS,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFPeS,0,Biofilm,NA
HB_BF1_end,Hop Brook,GenX,0,Biofilm,NA
HB_BF1_end,Hop Brook,ADONA,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFHpA,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFHxS,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFOA,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFHpS,0,Biofilm,NA
HB_BF1_end,Hop Brook,6:2FTS,0,Biofilm,NA
HB_BF1_end,Hop Brook,9Cl-PF3ONS,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFNA,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFOS,1.01,Biofilm,NA
HB_BF1_end,Hop Brook,PFNS,0,Biofilm,NA
HB_BF1_end,Hop Brook,8:2FTS,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFDA,0,Biofilm,NA
HB_BF1_end,Hop Brook,NMeFOSAA,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFOSA,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFDS,0,Biofilm,NA
HB_BF1_end,Hop Brook,NEtFOSAA,0,Biofilm,NA
HB_BF1_end,Hop Brook,11CL-PF3OUdS,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFUnA,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFDoA,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFTrDA,0,Biofilm,NA
HB_BF1_end,Hop Brook,PFTA,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFBA,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFPeA,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFBS,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFHxA,0,Biofilm,NA
HB_BF2_end,Hop Brook,4:2FTS,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFPeS,0,Biofilm,NA
HB_BF2_end,Hop Brook,GenX,0,Biofilm,NA
HB_BF2_end,Hop Brook,ADONA,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFHpA,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFHxS,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFOA,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFHpS,0,Biofilm,NA
HB_BF2_end,Hop Brook,6:2FTS,0,Biofilm,NA
HB_BF2_end,Hop Brook,9Cl-PF3ONS,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFNA,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFOS,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFNS,0,Biofilm,NA
HB_BF2_end,Hop Brook,8:2FTS,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFDA,0,Biofilm,NA
HB_BF2_end,Hop Brook,NMeFOSAA,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFOSA,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFDS,0,Biofilm,NA
HB_BF2_end,Hop Brook,NEtFOSAA,0,Biofilm,NA
HB_BF2_end,Hop Brook,11CL-PF3OUdS,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFUnA,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFDoA,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFTrDA,0,Biofilm,NA
HB_BF2_end,Hop Brook,PFTA,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFBA,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFPeA,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFBS,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFHxA,0,Biofilm,NA
HB_BF3_end,Hop Brook,4:2FTS,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFPeS,0,Biofilm,NA
HB_BF3_end,Hop Brook,GenX,0,Biofilm,NA
HB_BF3_end,Hop Brook,ADONA,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFHpA,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFHxS,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFOA,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFHpS,0,Biofilm,NA
HB_BF3_end,Hop Brook,6:2FTS,0,Biofilm,NA
HB_BF3_end,Hop Brook,9Cl-PF3ONS,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFNA,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFOS,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFNS,0,Biofilm,NA
HB_BF3_end,Hop Brook,8:2FTS,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFDA,0,Biofilm,NA
HB_BF3_end,Hop Brook,NMeFOSAA,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFOSA,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFDS,0,Biofilm,NA
HB_BF3_end,Hop Brook,NEtFOSAA,0,Biofilm,NA
HB_BF3_end,Hop Brook,11CL-PF3OUdS,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFUnA,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFDoA,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFTrDA,0,Biofilm,NA
HB_BF3_end,Hop Brook,PFTA,0,Biofilm,NA
RB_Det_6-02,Russell Brook,PFBA,0,Detritus,NA
RB_Det_6-02,Russell Brook,PFPeA,0,Detritus,NA
RB_Det_6-02,Russell Brook,PFBS,0,Detritus,NA
RB_Det_6-02,Russell Brook,PFHxA,0,Detritus,NA
RB_Det_6-02,Russell Brook,4:2FTS,0,Detritus,NA
RB_Det_6-02,Russell Brook,PFPeS,0,Detritus,NA
RB_Det_6-02,Russell Brook,GenX,0,Detritus,NA
RB_Det_6-02,Russell Brook,ADONA,0,Detritus,NA
RB_Det_6-02,Russell Brook,PFHpA,0,Detritus,NA
RB_Det_6-02,Russell Brook,PFHxS,0,Detritus,NA
RB_Det_6-02,Russell Brook,PFOA,0,Detritus,NA
RB_Det_6-02,Russell Brook,PFHpS,0,Detritus,NA
RB_Det_6-02,Russell Brook,6:2FTS,0,Detritus,NA
RB_Det_6-02,Russell Brook,9Cl-PF3ONS,0,Detritus,NA
RB_Det_6-02,Russell Brook,PFNA,12.17,Detritus,NA
RB_Det_6-02,Russell Brook,PFOS,4.97,Detritus,NA
RB_Det_6-02,Russell Brook,PFNS,0,Detritus,NA
RB_Det_6-02,Russell Brook,8:2FTS,0,Detritus,NA
RB_Det_6-02,Russell Brook,PFDA,0,Detritus,NA
RB_Det_6-02,Russell Brook,NMeFOSAA,0,Detritus,NA
RB_Det_6-02,Russell Brook,PFOSA,0,Detritus,NA
RB_Det_6-02,Russell Brook,PFDS,0,Detritus,NA
RB_Det_6-02,Russell Brook,NEtFOSAA,0,Detritus,NA
RB_Det_6-02,Russell Brook,11CL-PF3OUdS,0,Detritus,NA
RB_Det_6-02,Russell Brook,PFUnA,0,Detritus,NA
RB_Det_6-02,Russell Brook,PFDoA,0,Detritus,NA
RB_Det_6-02,Russell Brook,PFTrDA,0,Detritus,NA
RB_Det_6-02,Russell Brook,PFTA,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFBA,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFPeA,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFBS,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFHxA,0,Detritus,NA
HB_Det_6-03,Hop Brook,4:2FTS,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFPeS,0,Detritus,NA
HB_Det_6-03,Hop Brook,GenX,0,Detritus,NA
HB_Det_6-03,Hop Brook,ADONA,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFHpA,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFHxS,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFOA,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFHpS,0,Detritus,NA
HB_Det_6-03,Hop Brook,6:2FTS,0,Detritus,NA
HB_Det_6-03,Hop Brook,9Cl-PF3ONS,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFNA,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFOS,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFNS,0,Detritus,NA
HB_Det_6-03,Hop Brook,8:2FTS,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFDA,0,Detritus,NA
HB_Det_6-03,Hop Brook,NMeFOSAA,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFOSA,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFDS,0,Detritus,NA
HB_Det_6-03,Hop Brook,NEtFOSAA,0,Detritus,NA
HB_Det_6-03,Hop Brook,11CL-PF3OUdS,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFUnA,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFDoA,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFTrDA,0,Detritus,NA
HB_Det_6-03,Hop Brook,PFTA,0,Detritus,NA
RB_Det_end,Russell Brook,PFBA,0,Detritus,NA
RB_Det_end,Russell Brook,PFPeA,0,Detritus,NA
RB_Det_end,Russell Brook,PFBS,0,Detritus,NA
RB_Det_end,Russell Brook,PFHxA,0,Detritus,NA
RB_Det_end,Russell Brook,4:2FTS,0,Detritus,NA
RB_Det_end,Russell Brook,PFPeS,0,Detritus,NA
RB_Det_end,Russell Brook,GenX,0,Detritus,NA
RB_Det_end,Russell Brook,ADONA,0,Detritus,NA
RB_Det_end,Russell Brook,PFHpA,0,Detritus,NA
RB_Det_end,Russell Brook,PFHxS,0,Detritus,NA
RB_Det_end,Russell Brook,PFOA,0,Detritus,NA
RB_Det_end,Russell Brook,PFHpS,0,Detritus,NA
RB_Det_end,Russell Brook,6:2FTS,0,Detritus,NA
RB_Det_end,Russell Brook,9Cl-PF3ONS,0,Detritus,NA
RB_Det_end,Russell Brook,PFNA,0,Detritus,NA
RB_Det_end,Russell Brook,PFOS,1.54,Detritus,NA
RB_Det_end,Russell Brook,PFNS,0,Detritus,NA
